timestamp,session_id,cfg,frame,sub_frame,version,platform,time_cpu_cycles,num_detected_obj,num_tlvs,packet_len,tlv_summary,presence_indication,point_count,target_count,target_index_count,vital_count,unknown_tlv_summary
1783488740.164,aop6m_test_02,vital_signs_AOP_6m.cfg,204,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488740.247,aop6m_test_02,vital_signs_AOP_6m.cfg,205,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488740.331,aop6m_test_02,vital_signs_AOP_6m.cfg,206,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488740.436,aop6m_test_02,vital_signs_AOP_6m.cfg,207,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488740.561,aop6m_test_02,vital_signs_AOP_6m.cfg,208,0,50659332,682051,0,0,3,316,1010:112;1021:4;1040:136,1,0,1,0,1,
1783488740.604,aop6m_test_02,vital_signs_AOP_6m.cfg,209,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488740.687,aop6m_test_02,vital_signs_AOP_6m.cfg,210,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488740.793,aop6m_test_02,vital_signs_AOP_6m.cfg,211,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488740.877,aop6m_test_02,vital_signs_AOP_6m.cfg,212,0,50659332,682051,0,1,3,208,1020:28;1010:112;1021:4,1,1,1,0,0,
1783488740.983,aop6m_test_02,vital_signs_AOP_6m.cfg,213,0,50659332,682051,0,8,4,273,1020:84;1010:112;1011:1;1021:4,1,8,1,1,0,
1783488741.047,aop6m_test_02,vital_signs_AOP_6m.cfg,214,0,50659332,682051,0,0,3,188,1010:112;1011:8;1021:4,1,0,1,8,0,
1783488741.152,aop6m_test_02,vital_signs_AOP_6m.cfg,215,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488741.237,aop6m_test_02,vital_signs_AOP_6m.cfg,216,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488741.321,aop6m_test_02,vital_signs_AOP_6m.cfg,217,0,50659332,682051,0,3,3,224,1020:44;1010:112;1021:4,1,3,1,0,0,
1783488741.426,aop6m_test_02,vital_signs_AOP_6m.cfg,218,0,50659332,682051,0,4,4,243,1020:52;1010:112;1011:3;1021:4,1,4,1,3,0,
1783488741.511,aop6m_test_02,vital_signs_AOP_6m.cfg,219,0,50659332,682051,0,4,4,244,1020:52;1010:112;1011:4;1021:4,1,4,1,4,0,
1783488741.678,aop6m_test_02,vital_signs_AOP_6m.cfg,220,0,50659332,682051,0,2,4,228,1020:36;1010:112;1011:4,,2,1,4,0,
1783488741.784,aop6m_test_02,vital_signs_AOP_6m.cfg,222,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488741.869,aop6m_test_02,vital_signs_AOP_6m.cfg,223,0,50659332,682051,0,34,3,472,1020:292;1010:112;1021:4,1,34,1,0,0,
1783488741.998,aop6m_test_02,vital_signs_AOP_6m.cfg,224,0,50659332,682051,0,34,5,658,1020:292;1010:112;1011:34;1021:4;1040:136,1,34,1,34,1,
1783488742.045,aop6m_test_02,vital_signs_AOP_6m.cfg,225,0,50659332,682051,0,2,4,258,1020:36;1010:112;1011:34;1021:4,1,2,1,34,0,
1783488742.130,aop6m_test_02,vital_signs_AOP_6m.cfg,226,0,50659332,682051,0,0,3,182,1010:112;1011:2;1021:4,1,0,1,2,0,
1783488742.235,aop6m_test_02,vital_signs_AOP_6m.cfg,227,0,50659332,682051,0,2,3,216,1020:36;1010:112;1021:4,1,2,1,0,0,
1783488742.319,aop6m_test_02,vital_signs_AOP_6m.cfg,228,0,50659332,682051,0,2,4,226,1020:36;1010:112;1011:2;1021:4,1,2,1,2,0,
1783488742.403,aop6m_test_02,vital_signs_AOP_6m.cfg,229,0,50659332,682051,0,2,4,226,1020:36;1010:112;1011:2;1021:4,1,2,1,2,0,
1783488742.486,aop6m_test_02,vital_signs_AOP_6m.cfg,230,0,50659332,682051,0,0,3,182,1010:112;1011:2;1021:4,1,0,1,2,0,
1783488742.591,aop6m_test_02,vital_signs_AOP_6m.cfg,231,0,50659332,682051,0,2,3,216,1020:36;1010:112;1021:4,1,2,1,0,0,
1783488742.676,aop6m_test_02,vital_signs_AOP_6m.cfg,232,0,50659332,682051,0,0,3,182,1010:112;1011:2;1021:4,1,0,1,2,0,
1783488742.760,aop6m_test_02,vital_signs_AOP_6m.cfg,233,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488742.865,aop6m_test_02,vital_signs_AOP_6m.cfg,234,0,50659332,682051,0,1,3,208,1020:28;1010:112;1021:4,1,1,1,0,0,
1783488742.950,aop6m_test_02,vital_signs_AOP_6m.cfg,235,0,50659332,682051,0,2,4,225,1020:36;1010:112;1011:1;1021:4,1,2,1,1,0,
1783488743.033,aop6m_test_02,vital_signs_AOP_6m.cfg,236,0,50659332,682051,0,3,4,234,1020:44;1010:112;1011:2;1021:4,1,3,1,2,0,
1783488743.119,aop6m_test_02,vital_signs_AOP_6m.cfg,237,0,50659332,682051,0,3,4,235,1020:44;1010:112;1011:3;1021:4,1,3,1,3,0,
1783488743.224,aop6m_test_02,vital_signs_AOP_6m.cfg,238,0,50659332,682051,0,3,4,235,1020:44;1010:112;1011:3;1021:4,1,3,1,3,0,
1783488743.308,aop6m_test_02,vital_signs_AOP_6m.cfg,239,0,50659332,682051,0,5,4,251,1020:60;1010:112;1011:3;1021:4,1,5,1,3,0,
1783488743.435,aop6m_test_02,vital_signs_AOP_6m.cfg,240,0,50659332,682051,0,5,5,397,1020:60;1010:112;1011:5;1021:4;1040:136,1,5,1,5,1,
1783488743.478,aop6m_test_02,vital_signs_AOP_6m.cfg,241,0,50659332,682051,0,0,3,185,1010:112;1011:5;1021:4,1,0,1,5,0,
1783488743.582,aop6m_test_02,vital_signs_AOP_6m.cfg,242,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488743.665,aop6m_test_02,vital_signs_AOP_6m.cfg,243,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488743.748,aop6m_test_02,vital_signs_AOP_6m.cfg,244,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488743.937,aop6m_test_02,vital_signs_AOP_6m.cfg,245,0,50659332,682051,0,51,3,608,1020:428;0:0,,51,0,0,0,0:0
1783488744.026,aop6m_test_02,vital_signs_AOP_6m.cfg,247,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488744.110,aop6m_test_02,vital_signs_AOP_6m.cfg,248,0,50659332,682051,0,2,3,216,1020:36;1010:112;1021:4,1,2,1,0,0,
1783488744.213,aop6m_test_02,vital_signs_AOP_6m.cfg,249,0,50659332,682051,0,0,3,182,1010:112;1011:2;1021:4,1,0,1,2,0,
1783488744.297,aop6m_test_02,vital_signs_AOP_6m.cfg,250,0,50659332,682051,0,3,3,224,1020:44;1010:112;1021:4,1,3,1,0,0,
1783488744.381,aop6m_test_02,vital_signs_AOP_6m.cfg,251,0,50659332,682051,0,2,4,227,1020:36;1010:112;1011:3;1021:4,1,2,1,3,0,
1783488744.486,aop6m_test_02,vital_signs_AOP_6m.cfg,252,0,50659332,682051,0,0,3,182,1010:112;1011:2;1021:4,1,0,1,2,0,
1783488744.569,aop6m_test_02,vital_signs_AOP_6m.cfg,253,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488744.651,aop6m_test_02,vital_signs_AOP_6m.cfg,254,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488744.754,aop6m_test_02,vital_signs_AOP_6m.cfg,255,0,50659332,682051,0,22,3,376,1020:196;1010:112;1021:4,1,22,1,0,0,
1783488744.880,aop6m_test_02,vital_signs_AOP_6m.cfg,256,0,50659332,682051,0,22,5,550,1020:196;1010:112;1011:22;1021:4;1040:136,1,22,1,22,1,
1783488744.924,aop6m_test_02,vital_signs_AOP_6m.cfg,257,0,50659332,682051,0,0,3,202,1010:112;1011:22;1021:4,1,0,1,22,0,
1783488745.007,aop6m_test_02,vital_signs_AOP_6m.cfg,258,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488745.110,aop6m_test_02,vital_signs_AOP_6m.cfg,259,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488745.193,aop6m_test_02,vital_signs_AOP_6m.cfg,260,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488745.296,aop6m_test_02,vital_signs_AOP_6m.cfg,261,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488745.379,aop6m_test_02,vital_signs_AOP_6m.cfg,262,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488745.462,aop6m_test_02,vital_signs_AOP_6m.cfg,263,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488745.565,aop6m_test_02,vital_signs_AOP_6m.cfg,264,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488745.648,aop6m_test_02,vital_signs_AOP_6m.cfg,265,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488745.752,aop6m_test_02,vital_signs_AOP_6m.cfg,266,0,50659332,682051,0,25,3,400,1020:220;1010:112;1021:4,1,25,1,0,0,
1783488745.818,aop6m_test_02,vital_signs_AOP_6m.cfg,267,0,50659332,682051,0,0,3,205,1010:112;1011:25;1021:4,1,0,1,25,0,
1783488745.923,aop6m_test_02,vital_signs_AOP_6m.cfg,268,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488746.007,aop6m_test_02,vital_signs_AOP_6m.cfg,269,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488746.091,aop6m_test_02,vital_signs_AOP_6m.cfg,270,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488746.195,aop6m_test_02,vital_signs_AOP_6m.cfg,271,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488746.319,aop6m_test_02,vital_signs_AOP_6m.cfg,272,0,50659332,682051,0,0,3,316,1010:112;1021:4;1040:136,1,0,1,0,1,
1783488746.362,aop6m_test_02,vital_signs_AOP_6m.cfg,273,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488746.446,aop6m_test_02,vital_signs_AOP_6m.cfg,274,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488746.550,aop6m_test_02,vital_signs_AOP_6m.cfg,275,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488746.634,aop6m_test_02,vital_signs_AOP_6m.cfg,276,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488746.739,aop6m_test_02,vital_signs_AOP_6m.cfg,277,0,50659332,682051,0,14,3,312,1020:132;1010:112;1021:4,1,14,1,0,0,
1783488746.825,aop6m_test_02,vital_signs_AOP_6m.cfg,278,0,50659332,682051,0,0,3,194,1010:112;1011:14;1021:4,1,0,1,14,0,
1783488746.910,aop6m_test_02,vital_signs_AOP_6m.cfg,279,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488746.993,aop6m_test_02,vital_signs_AOP_6m.cfg,280,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488747.078,aop6m_test_02,vital_signs_AOP_6m.cfg,281,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488747.183,aop6m_test_02,vital_signs_AOP_6m.cfg,282,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488747.266,aop6m_test_02,vital_signs_AOP_6m.cfg,283,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488747.349,aop6m_test_02,vital_signs_AOP_6m.cfg,284,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488747.452,aop6m_test_02,vital_signs_AOP_6m.cfg,285,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488747.536,aop6m_test_02,vital_signs_AOP_6m.cfg,286,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488747.640,aop6m_test_02,vital_signs_AOP_6m.cfg,287,0,50659332,682051,0,28,3,424,1020:244;1010:112;1021:4,1,28,1,0,0,
1783488747.765,aop6m_test_02,vital_signs_AOP_6m.cfg,288,0,50659332,682051,0,28,5,604,1020:244;1010:112;1011:28;1021:4;1040:136,1,28,1,28,1,
1783488747.809,aop6m_test_02,vital_signs_AOP_6m.cfg,289,0,50659332,682051,0,0,3,208,1010:112;1011:28;1021:4,1,0,1,28,0,
1783488747.892,aop6m_test_02,vital_signs_AOP_6m.cfg,290,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488747.976,aop6m_test_02,vital_signs_AOP_6m.cfg,291,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488748.079,aop6m_test_02,vital_signs_AOP_6m.cfg,292,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488748.161,aop6m_test_02,vital_signs_AOP_6m.cfg,293,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488748.264,aop6m_test_02,vital_signs_AOP_6m.cfg,294,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488748.347,aop6m_test_02,vital_signs_AOP_6m.cfg,295,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488748.430,aop6m_test_02,vital_signs_AOP_6m.cfg,296,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488748.534,aop6m_test_02,vital_signs_AOP_6m.cfg,297,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488748.617,aop6m_test_02,vital_signs_AOP_6m.cfg,298,0,50659332,682051,0,9,3,272,1020:92;1010:112;1021:4,1,9,1,0,0,
1783488748.702,aop6m_test_02,vital_signs_AOP_6m.cfg,299,0,50659332,682051,0,0,3,189,1010:112;1011:9;1021:4,1,0,1,9,0,
1783488748.786,aop6m_test_02,vital_signs_AOP_6m.cfg,300,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488748.890,aop6m_test_02,vital_signs_AOP_6m.cfg,301,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488748.974,aop6m_test_02,vital_signs_AOP_6m.cfg,302,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488749.057,aop6m_test_02,vital_signs_AOP_6m.cfg,303,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488749.204,aop6m_test_02,vital_signs_AOP_6m.cfg,304,0,50659332,682051,0,0,3,316,1010:112;1021:4;1040:136,1,0,1,0,1,
1783488749.247,aop6m_test_02,vital_signs_AOP_6m.cfg,305,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488749.331,aop6m_test_02,vital_signs_AOP_6m.cfg,306,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488749.416,aop6m_test_02,vital_signs_AOP_6m.cfg,307,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488749.520,aop6m_test_02,vital_signs_AOP_6m.cfg,308,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488749.605,aop6m_test_02,vital_signs_AOP_6m.cfg,309,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488749.689,aop6m_test_02,vital_signs_AOP_6m.cfg,310,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488749.794,aop6m_test_02,vital_signs_AOP_6m.cfg,311,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488749.877,aop6m_test_02,vital_signs_AOP_6m.cfg,312,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488749.961,aop6m_test_02,vital_signs_AOP_6m.cfg,313,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488750.066,aop6m_test_02,vital_signs_AOP_6m.cfg,314,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488750.150,aop6m_test_02,vital_signs_AOP_6m.cfg,315,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488750.235,aop6m_test_02,vital_signs_AOP_6m.cfg,316,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488750.319,aop6m_test_02,vital_signs_AOP_6m.cfg,317,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488750.423,aop6m_test_02,vital_signs_AOP_6m.cfg,318,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488750.506,aop6m_test_02,vital_signs_AOP_6m.cfg,319,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488750.631,aop6m_test_02,vital_signs_AOP_6m.cfg,320,0,50659332,682051,0,0,3,316,1010:112;1021:4;1040:136,1,0,1,0,1,
1783488750.694,aop6m_test_02,vital_signs_AOP_6m.cfg,321,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488750.778,aop6m_test_02,vital_signs_AOP_6m.cfg,322,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488750.861,aop6m_test_02,vital_signs_AOP_6m.cfg,323,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488750.967,aop6m_test_02,vital_signs_AOP_6m.cfg,324,0,50659332,682051,0,1,3,208,1020:28;1010:112;1021:4,1,1,1,0,0,
1783488751.051,aop6m_test_02,vital_signs_AOP_6m.cfg,325,0,50659332,682051,0,0,3,181,1010:112;1011:1;1021:4,1,0,1,1,0,
1783488751.135,aop6m_test_02,vital_signs_AOP_6m.cfg,326,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488751.219,aop6m_test_02,vital_signs_AOP_6m.cfg,327,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488751.324,aop6m_test_02,vital_signs_AOP_6m.cfg,328,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488751.408,aop6m_test_02,vital_signs_AOP_6m.cfg,329,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488751.491,aop6m_test_02,vital_signs_AOP_6m.cfg,330,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488751.576,aop6m_test_02,vital_signs_AOP_6m.cfg,331,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488751.681,aop6m_test_02,vital_signs_AOP_6m.cfg,332,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488751.765,aop6m_test_02,vital_signs_AOP_6m.cfg,333,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488751.848,aop6m_test_02,vital_signs_AOP_6m.cfg,334,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488751.953,aop6m_test_02,vital_signs_AOP_6m.cfg,335,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488752.077,aop6m_test_02,vital_signs_AOP_6m.cfg,336,0,50659332,682051,0,0,3,316,1010:112;1021:4;1040:136,1,0,1,0,1,
1783488752.120,aop6m_test_02,vital_signs_AOP_6m.cfg,337,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488752.225,aop6m_test_02,vital_signs_AOP_6m.cfg,338,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488752.308,aop6m_test_02,vital_signs_AOP_6m.cfg,339,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488752.392,aop6m_test_02,vital_signs_AOP_6m.cfg,340,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488752.496,aop6m_test_02,vital_signs_AOP_6m.cfg,341,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488752.580,aop6m_test_02,vital_signs_AOP_6m.cfg,342,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488752.663,aop6m_test_02,vital_signs_AOP_6m.cfg,343,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488752.747,aop6m_test_02,vital_signs_AOP_6m.cfg,344,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488752.852,aop6m_test_02,vital_signs_AOP_6m.cfg,345,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488752.935,aop6m_test_02,vital_signs_AOP_6m.cfg,346,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488753.020,aop6m_test_02,vital_signs_AOP_6m.cfg,347,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488753.125,aop6m_test_02,vital_signs_AOP_6m.cfg,348,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488753.209,aop6m_test_02,vital_signs_AOP_6m.cfg,349,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488753.293,aop6m_test_02,vital_signs_AOP_6m.cfg,350,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488753.398,aop6m_test_02,vital_signs_AOP_6m.cfg,351,0,50659332,682051,0,15,3,320,1020:140;1010:112;1021:4,1,15,1,0,0,
1783488753.525,aop6m_test_02,vital_signs_AOP_6m.cfg,352,0,50659332,682051,0,15,5,487,1020:140;1010:112;1011:15;1021:4;1040:136,1,15,1,15,1,
1783488753.570,aop6m_test_02,vital_signs_AOP_6m.cfg,353,0,50659332,682051,0,0,3,195,1010:112;1011:15;1021:4,1,0,1,15,0,
1783488753.654,aop6m_test_02,vital_signs_AOP_6m.cfg,354,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488753.738,aop6m_test_02,vital_signs_AOP_6m.cfg,355,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488753.843,aop6m_test_02,vital_signs_AOP_6m.cfg,356,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488753.926,aop6m_test_02,vital_signs_AOP_6m.cfg,357,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488754.010,aop6m_test_02,vital_signs_AOP_6m.cfg,358,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488754.116,aop6m_test_02,vital_signs_AOP_6m.cfg,359,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488754.199,aop6m_test_02,vital_signs_AOP_6m.cfg,360,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488754.283,aop6m_test_02,vital_signs_AOP_6m.cfg,361,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488754.389,aop6m_test_02,vital_signs_AOP_6m.cfg,362,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488754.472,aop6m_test_02,vital_signs_AOP_6m.cfg,363,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488754.556,aop6m_test_02,vital_signs_AOP_6m.cfg,364,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488754.640,aop6m_test_02,vital_signs_AOP_6m.cfg,365,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488754.745,aop6m_test_02,vital_signs_AOP_6m.cfg,366,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488754.828,aop6m_test_02,vital_signs_AOP_6m.cfg,367,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488754.952,aop6m_test_02,vital_signs_AOP_6m.cfg,368,0,50659332,682051,0,0,3,316,1010:112;1021:4;1040:136,1,0,1,0,1,
1783488755.016,aop6m_test_02,vital_signs_AOP_6m.cfg,369,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488755.099,aop6m_test_02,vital_signs_AOP_6m.cfg,370,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488755.183,aop6m_test_02,vital_signs_AOP_6m.cfg,371,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488755.267,aop6m_test_02,vital_signs_AOP_6m.cfg,372,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488755.372,aop6m_test_02,vital_signs_AOP_6m.cfg,373,0,50659332,682051,0,2,3,216,1020:36;1010:112;1021:4,1,2,1,0,0,
1783488755.456,aop6m_test_02,vital_signs_AOP_6m.cfg,374,0,50659332,682051,0,0,3,182,1010:112;1011:2;1021:4,1,0,1,2,0,
1783488755.541,aop6m_test_02,vital_signs_AOP_6m.cfg,375,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488755.646,aop6m_test_02,vital_signs_AOP_6m.cfg,376,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488755.730,aop6m_test_02,vital_signs_AOP_6m.cfg,377,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488755.814,aop6m_test_02,vital_signs_AOP_6m.cfg,378,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488755.897,aop6m_test_02,vital_signs_AOP_6m.cfg,379,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488756.001,aop6m_test_02,vital_signs_AOP_6m.cfg,380,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488756.084,aop6m_test_02,vital_signs_AOP_6m.cfg,381,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488756.168,aop6m_test_02,vital_signs_AOP_6m.cfg,382,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488756.272,aop6m_test_02,vital_signs_AOP_6m.cfg,383,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488756.398,aop6m_test_02,vital_signs_AOP_6m.cfg,384,0,50659332,682051,0,0,3,316,1010:112;1021:4;1040:136,1,0,1,0,1,
1783488756.440,aop6m_test_02,vital_signs_AOP_6m.cfg,385,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488756.546,aop6m_test_02,vital_signs_AOP_6m.cfg,386,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488756.630,aop6m_test_02,vital_signs_AOP_6m.cfg,387,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488756.714,aop6m_test_02,vital_signs_AOP_6m.cfg,388,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488756.798,aop6m_test_02,vital_signs_AOP_6m.cfg,389,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
1783488756.902,aop6m_test_02,vital_signs_AOP_6m.cfg,390,0,50659332,682051,0,0,2,172,1010:112;1021:4,1,0,1,0,0,
