timestamp,session_id,cfg,frame,sub_frame,point_index,tlv_type,point_format,x_m,y_m,z_m,range_m,azimuth_rad,elevation_rad,doppler_mps,snr_db,noise_db,raw_range,raw_azimuth,raw_elevation,raw_doppler,raw_snr,raw_noise,range_unit,azimuth_unit,elevation_unit,doppler_unit,snr_unit
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,11,1020,compressed_spherical,-0.162018,1.239261,0.188890,1.264000,-0.130000,0.150000,0.000000,70.119998,,5056,-13,15,0,1753,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,12,1020,compressed_spherical,-0.142711,1.183542,0.143744,1.200750,-0.120000,0.120000,0.000000,92.519998,,4803,-12,12,0,2313,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,13,1020,compressed_spherical,-0.150228,1.245886,0.151316,1.264000,-0.120000,0.120000,0.000000,74.759998,,5056,-12,12,0,1869,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,14,1020,compressed_spherical,-0.119013,1.186159,0.143744,1.200750,-0.100000,0.120000,0.000000,98.239998,,4803,-10,12,0,2456,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,15,1020,compressed_spherical,-0.125282,1.248641,0.151316,1.264000,-0.100000,0.120000,0.000000,76.519998,,5056,-10,12,0,1913,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,16,1020,compressed_spherical,-0.107146,1.187290,0.143744,1.200750,-0.090000,0.120000,0.000000,101.999998,,4803,-9,12,0,2550,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,17,1020,compressed_spherical,-0.112790,1.249831,0.151316,1.264000,-0.090000,0.120000,0.000000,74.759998,,5056,-9,12,0,1869,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,18,1020,compressed_spherical,-0.095268,1.188302,0.143744,1.200750,-0.080000,0.120000,0.000000,103.759998,,4803,-8,12,0,2594,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,19,1020,compressed_spherical,-0.100286,1.250897,0.151316,1.264000,-0.080000,0.120000,0.000000,69.879998,,5056,-8,12,0,1747,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,20,1020,compressed_spherical,-0.083380,1.189196,0.143744,1.200750,-0.070000,0.120000,0.000000,103.239998,,4803,-7,12,0,2581,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,21,1020,compressed_spherical,-0.087772,1.251837,0.151316,1.264000,-0.070000,0.120000,0.000000,62.999999,,5056,-7,12,0,1575,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,22,1020,compressed_spherical,-0.071484,1.189970,0.143744,1.200750,-0.060000,0.120000,0.000000,101.239998,,4803,-6,12,0,2531,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.328,aop6m_test_02,vital_signs_AOP_6m.cfg,117,0,23,1020,compressed_spherical,-0.059581,1.190625,0.143744,1.200750,-0.050000,0.120000,0.000000,98.239998,,4803,-5,12,0,2456,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.415,aop6m_test_02,vital_signs_AOP_6m.cfg,118,0,0,1020,compressed_spherical,0.011471,1.147063,0.354846,1.200750,0.010000,0.300000,2.210880,10.760000,,4803,1,30,7896,269,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.415,aop6m_test_02,vital_signs_AOP_6m.cfg,118,0,1,1020,compressed_spherical,0.079238,1.130122,0.102237,1.137500,0.070000,0.090000,-8.717240,23.119999,,4550,7,9,-31133,578,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.415,aop6m_test_02,vital_signs_AOP_6m.cfg,118,0,2,1020,compressed_spherical,0.085687,0.949502,-0.337239,1.011250,0.090000,-0.340000,-7.422240,14.000000,,4045,9,-34,-26508,350,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.415,aop6m_test_02,vital_signs_AOP_6m.cfg,118,0,3,1020,compressed_spherical,0.095607,1.059434,-0.149904,1.074250,0.090000,-0.140000,-8.559320,27.879999,,4297,9,-14,-30569,697,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.500,aop6m_test_02,vital_signs_AOP_6m.cfg,119,0,0,1020,compressed_spherical,0.139973,1.070644,0.357819,1.137500,0.130000,0.320000,-1.421280,8.360000,,4550,13,32,-5076,209,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.500,aop6m_test_02,vital_signs_AOP_6m.cfg,119,0,1,1020,compressed_spherical,0.156665,1.036586,-0.234433,1.074250,0.150000,-0.220000,4.421760,10.360000,,4297,15,-22,15792,259,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.500,aop6m_test_02,vital_signs_AOP_6m.cfg,119,0,2,1020,compressed_spherical,0.157227,0.974271,-0.220685,1.011250,0.160000,-0.220000,4.421760,5.520000,,4045,16,-22,15792,138,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.607,aop6m_test_02,vital_signs_AOP_6m.cfg,120,0,0,1020,compressed_spherical,-0.105980,1.174369,-0.226772,1.200750,-0.090000,-0.190000,-5.843040,8.520000,,4803,-9,-19,-20868,213,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.607,aop6m_test_02,vital_signs_AOP_6m.cfg,120,0,1,1020,compressed_spherical,0.000000,1.110083,-0.248236,1.137500,0.000000,-0.220000,-6.000960,5.240000,,4550,0,-22,-21432,131,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.777,aop6m_test_02,vital_signs_AOP_6m.cfg,122,0,0,1020,compressed_spherical,0.132270,1.096951,-0.270387,1.137500,0.120000,-0.240000,9.159080,17.640000,,4550,12,-24,32711,441,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.777,aop6m_test_02,vital_signs_AOP_6m.cfg,122,0,1,1020,compressed_spherical,0.135903,1.039512,-0.234433,1.074250,0.130000,-0.220000,-7.896000,15.240000,,4297,13,-22,-28200,381,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.777,aop6m_test_02,vital_signs_AOP_6m.cfg,122,0,2,1020,compressed_spherical,0.147756,1.130177,0.377716,1.200750,0.130000,0.320000,-8.401400,7.000000,,4803,13,32,-30005,175,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.777,aop6m_test_02,vital_signs_AOP_6m.cfg,122,0,3,1020,compressed_spherical,0.147477,0.975795,-0.220685,1.011250,0.150000,-0.220000,-7.738080,5.360000,,4045,15,-22,-27636,134,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.967,aop6m_test_02,vital_signs_AOP_6m.cfg,124,0,0,1020,compressed_spherical,-0.099995,1.247269,-0.442621,1.327250,-0.080000,-0.340000,-5.527200,6.520000,,5309,-8,-34,-19740,163,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.967,aop6m_test_02,vital_signs_AOP_6m.cfg,124,0,1,1020,compressed_spherical,-0.071456,1.189498,-0.421528,1.264000,-0.060000,-0.340000,7.738080,15.640000,,5056,-6,-34,27636,391,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.967,aop6m_test_02,vital_signs_AOP_6m.cfg,124,0,2,1020,compressed_spherical,-0.045268,1.131107,-0.400435,1.200750,-0.040000,-0.340000,7.580160,18.120000,,4803,-4,-34,27072,453,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488732.967,aop6m_test_02,vital_signs_AOP_6m.cfg,124,0,3,1020,compressed_spherical,0.045451,1.135681,0.045488,1.137500,0.040000,0.040000,-6.158880,9.120000,,4550,4,4,-21996,228,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.053,aop6m_test_02,vital_signs_AOP_6m.cfg,125,0,0,1020,compressed_spherical,-0.155539,1.189709,0.397612,1.264000,-0.130000,0.320000,3.632160,15.640000,,5056,-13,32,12972,391,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.053,aop6m_test_02,vital_signs_AOP_6m.cfg,125,0,1,1020,compressed_spherical,-0.145441,1.316854,-0.079587,1.327250,-0.110000,-0.060000,3.632160,14.640000,,5309,-11,-6,12972,366,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.053,aop6m_test_02,vital_signs_AOP_6m.cfg,125,0,2,1020,compressed_spherical,0.158483,1.048620,-0.171148,1.074250,0.150000,-0.160000,-6.316800,11.760000,,4297,15,-16,-22560,294,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.053,aop6m_test_02,vital_signs_AOP_6m.cfg,125,0,3,1020,compressed_spherical,0.168959,1.117929,-0.124873,1.137500,0.150000,-0.110000,-6.474720,10.240000,,4550,15,-11,-23124,256,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.138,aop6m_test_02,vital_signs_AOP_6m.cfg,126,0,0,1020,compressed_spherical,-0.181590,1.125236,0.377716,1.200750,-0.160000,0.320000,1.895040,14.760000,,4803,-16,32,6768,369,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.138,aop6m_test_02,vital_signs_AOP_6m.cfg,126,0,1,1020,compressed_spherical,-0.150228,1.245886,0.151316,1.264000,-0.120000,0.120000,-5.369280,15.000000,,5056,-12,12,-19176,375,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.138,aop6m_test_02,vital_signs_AOP_6m.cfg,126,0,2,1020,compressed_spherical,-0.137362,1.243709,-0.442621,1.327250,-0.110000,-0.340000,0.631680,7.360000,,5309,-11,-34,2256,184,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,0,1020,compressed_spherical,0.090340,1.001070,-0.111013,1.011250,0.090000,-0.110000,0.000000,43.519999,,4045,9,-11,0,1088,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,1,1020,compressed_spherical,0.117717,1.065836,-0.064416,1.074250,0.110000,-0.060000,0.000000,217.759995,,4297,11,-6,0,5444,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,2,1020,compressed_spherical,0.119875,0.994155,-0.141113,1.011250,0.120000,-0.140000,0.000000,80.759998,,4045,12,-14,0,2019,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,3,1020,compressed_spherical,0.128369,1.064606,-0.064416,1.074250,0.120000,-0.060000,0.000000,220.639995,,4297,12,-6,0,5516,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,4,1020,compressed_spherical,0.129810,0.992906,-0.141113,1.011250,0.130000,-0.140000,0.000000,83.239998,,4045,13,-14,0,2081,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,5,1020,compressed_spherical,0.139009,1.063269,-0.064416,1.074250,0.130000,-0.060000,0.000000,203.879995,,4297,13,-6,0,5097,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,6,1020,compressed_spherical,0.139732,0.991559,-0.141113,1.011250,0.140000,-0.140000,0.000000,77.239998,,4045,14,-14,0,1931,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,7,1020,compressed_spherical,0.149297,1.059434,-0.096552,1.074250,0.140000,-0.090000,0.000000,175.639996,,4297,14,-9,0,4391,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,8,1020,compressed_spherical,0.149641,0.990112,-0.141113,1.011250,0.150000,-0.140000,0.000000,66.239999,,4045,15,-14,0,1656,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,9,1020,compressed_spherical,0.159884,1.057888,-0.096552,1.074250,0.150000,-0.090000,0.000000,145.519997,,4297,15,-9,0,3638,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,10,1020,compressed_spherical,0.159053,0.985582,-0.161111,1.011250,0.160000,-0.160000,0.000000,54.359999,,4045,16,-16,0,1359,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,11,1020,compressed_spherical,0.170455,1.056237,-0.096552,1.074250,0.160000,-0.090000,0.000000,118.759997,,4297,16,-9,0,2969,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,12,1020,compressed_spherical,0.168900,0.983942,-0.161111,1.011250,0.170000,-0.160000,0.000000,44.119999,,4045,17,-16,0,1103,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,13,1020,compressed_spherical,0.180646,1.052365,-0.117929,1.074250,0.170000,-0.110000,0.000000,96.759998,,4297,17,-11,0,2419,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,14,1020,compressed_spherical,0.178731,0.982204,-0.161111,1.011250,0.180000,-0.160000,0.000000,35.879999,,4045,18,-16,0,897,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,15,1020,compressed_spherical,0.191160,1.050506,-0.117929,1.074250,0.180000,-0.110000,0.000000,79.519998,,4297,18,-11,0,1988,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,16,1020,compressed_spherical,0.188544,0.980368,-0.161111,1.011250,0.190000,-0.160000,0.000000,29.359999,,4045,19,-16,0,734,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,17,1020,compressed_spherical,0.200897,1.044597,-0.149904,1.074250,0.190000,-0.140000,0.000000,65.879999,,4297,19,-14,0,1647,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,18,1020,compressed_spherical,0.197289,0.973257,-0.190984,1.011250,0.200000,-0.190000,0.000000,24.359999,,4045,20,-19,0,609,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,19,1020,compressed_spherical,0.211332,1.042536,-0.149904,1.074250,0.200000,-0.140000,0.000000,55.359999,,4297,20,-14,0,1384,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.243,aop6m_test_02,vital_signs_AOP_6m.cfg,127,0,20,1020,compressed_spherical,0.207011,0.971235,-0.190984,1.011250,0.210000,-0.190000,0.000000,20.520000,,4045,21,-19,0,513,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,0,1020,compressed_spherical,0.090340,1.001070,-0.111013,1.011250,0.090000,-0.110000,0.000000,43.519999,,4045,9,-11,0,1088,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,1,1020,compressed_spherical,0.117717,1.065836,-0.064416,1.074250,0.110000,-0.060000,0.000000,217.759995,,4297,11,-6,0,5444,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,2,1020,compressed_spherical,0.119875,0.994155,-0.141113,1.011250,0.120000,-0.140000,0.000000,80.759998,,4045,12,-14,0,2019,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,3,1020,compressed_spherical,0.128369,1.064606,-0.064416,1.074250,0.120000,-0.060000,0.000000,220.639995,,4297,12,-6,0,5516,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,4,1020,compressed_spherical,0.129810,0.992906,-0.141113,1.011250,0.130000,-0.140000,0.000000,83.239998,,4045,13,-14,0,2081,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,5,1020,compressed_spherical,0.139009,1.063269,-0.064416,1.074250,0.130000,-0.060000,0.000000,203.879995,,4297,13,-6,0,5097,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,6,1020,compressed_spherical,0.139732,0.991559,-0.141113,1.011250,0.140000,-0.140000,0.000000,77.239998,,4045,14,-14,0,1931,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,7,1020,compressed_spherical,0.149297,1.059434,-0.096552,1.074250,0.140000,-0.090000,0.000000,175.639996,,4297,14,-9,0,4391,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,8,1020,compressed_spherical,0.149641,0.990112,-0.141113,1.011250,0.150000,-0.140000,0.000000,66.239999,,4045,15,-14,0,1656,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,9,1020,compressed_spherical,0.159884,1.057888,-0.096552,1.074250,0.150000,-0.090000,0.000000,145.519997,,4297,15,-9,0,3638,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,10,1020,compressed_spherical,0.159053,0.985582,-0.161111,1.011250,0.160000,-0.160000,0.000000,54.359999,,4045,16,-16,0,1359,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,11,1020,compressed_spherical,0.170455,1.056237,-0.096552,1.074250,0.160000,-0.090000,0.000000,118.759997,,4297,16,-9,0,2969,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,12,1020,compressed_spherical,0.168900,0.983942,-0.161111,1.011250,0.170000,-0.160000,0.000000,44.119999,,4045,17,-16,0,1103,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,13,1020,compressed_spherical,0.180646,1.052365,-0.117929,1.074250,0.170000,-0.110000,0.000000,96.759998,,4297,17,-11,0,2419,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,14,1020,compressed_spherical,0.178731,0.982204,-0.161111,1.011250,0.180000,-0.160000,0.000000,35.879999,,4045,18,-16,0,897,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,15,1020,compressed_spherical,0.191160,1.050506,-0.117929,1.074250,0.180000,-0.110000,0.000000,79.519998,,4297,18,-11,0,1988,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,16,1020,compressed_spherical,0.188544,0.980368,-0.161111,1.011250,0.190000,-0.160000,0.000000,29.359999,,4045,19,-16,0,734,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,17,1020,compressed_spherical,0.200897,1.044597,-0.149904,1.074250,0.190000,-0.140000,0.000000,65.879999,,4297,19,-14,0,1647,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,18,1020,compressed_spherical,0.197289,0.973257,-0.190984,1.011250,0.200000,-0.190000,0.000000,24.359999,,4045,20,-19,0,609,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,19,1020,compressed_spherical,0.211332,1.042536,-0.149904,1.074250,0.200000,-0.140000,0.000000,55.359999,,4297,20,-14,0,1384,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.351,aop6m_test_02,vital_signs_AOP_6m.cfg,128,0,20,1020,compressed_spherical,0.207011,0.971235,-0.190984,1.011250,0.210000,-0.190000,0.000000,20.520000,,4045,21,-19,0,513,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.775,aop6m_test_02,vital_signs_AOP_6m.cfg,133,0,0,1020,compressed_spherical,0.053597,1.071043,-0.379342,1.137500,0.050000,-0.340000,-8.717240,5.360000,,4550,5,-34,-31133,134,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.775,aop6m_test_02,vital_signs_AOP_6m.cfg,133,0,1,1020,compressed_spherical,0.091025,1.008655,-0.358249,1.074250,0.090000,-0.340000,-8.717240,5.360000,,4297,9,-34,-31133,134,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.860,aop6m_test_02,vital_signs_AOP_6m.cfg,134,0,0,1020,compressed_spherical,-0.071456,1.189498,-0.421528,1.264000,-0.060000,-0.340000,-8.717240,5.120000,,5056,-6,-34,-31133,128,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.860,aop6m_test_02,vital_signs_AOP_6m.cfg,134,0,1,1020,compressed_spherical,-0.023707,1.185176,-0.191301,1.200750,-0.020000,-0.160000,2.052960,9.640000,,4803,-2,-16,7332,241,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488733.860,aop6m_test_02,vital_signs_AOP_6m.cfg,134,0,2,1020,compressed_spherical,0.033684,1.122466,-0.181224,1.137500,0.030000,-0.160000,2.052960,8.360000,,4550,3,-16,7332,209,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488734.219,aop6m_test_02,vital_signs_AOP_6m.cfg,138,0,0,1020,compressed_spherical,-0.259097,1.158651,0.179438,1.200750,-0.220000,0.150000,0.000000,21.760000,,4803,-22,15,0,544,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488734.304,aop6m_test_02,vital_signs_AOP_6m.cfg,139,0,0,1020,compressed_spherical,-0.199350,1.235289,-0.442621,1.327250,-0.160000,-0.340000,1.105440,18.520000,,5309,-16,-34,3948,463,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488734.304,aop6m_test_02,vital_signs_AOP_6m.cfg,139,0,1,1020,compressed_spherical,-0.176303,1.251070,-0.037914,1.264000,-0.140000,-0.030000,4.579680,17.000000,,5056,-14,-3,16356,425,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488734.304,aop6m_test_02,vital_signs_AOP_6m.cfg,139,0,2,1020,compressed_spherical,-0.186988,1.237221,-0.442621,1.327250,-0.150000,-0.340000,1.105440,20.880000,,5309,-15,-34,3948,522,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488734.304,aop6m_test_02,vital_signs_AOP_6m.cfg,139,0,3,1020,compressed_spherical,-0.163784,1.252770,-0.037914,1.264000,-0.130000,-0.030000,4.579680,21.120000,,5056,-13,-3,16356,528,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
