timestamp,session_id,cfg,frame,sub_frame,target_index,target_id,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps,acc_x_mps2,acc_y_mps2,acc_z_mps2,ec0,ec1,ec2,ec3,ec4,ec5,ec6,ec7,ec8,ec9,ec10,ec11,ec12,ec13,ec14,ec15,g,confidence
1783488754.010,aop6m_test_02,vital_signs_AOP_6m.cfg,358,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488754.116,aop6m_test_02,vital_signs_AOP_6m.cfg,359,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488754.199,aop6m_test_02,vital_signs_AOP_6m.cfg,360,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488754.283,aop6m_test_02,vital_signs_AOP_6m.cfg,361,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488754.389,aop6m_test_02,vital_signs_AOP_6m.cfg,362,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488754.472,aop6m_test_02,vital_signs_AOP_6m.cfg,363,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488754.556,aop6m_test_02,vital_signs_AOP_6m.cfg,364,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488754.640,aop6m_test_02,vital_signs_AOP_6m.cfg,365,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488754.745,aop6m_test_02,vital_signs_AOP_6m.cfg,366,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488754.828,aop6m_test_02,vital_signs_AOP_6m.cfg,367,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488754.952,aop6m_test_02,vital_signs_AOP_6m.cfg,368,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488755.016,aop6m_test_02,vital_signs_AOP_6m.cfg,369,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488755.099,aop6m_test_02,vital_signs_AOP_6m.cfg,370,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488755.183,aop6m_test_02,vital_signs_AOP_6m.cfg,371,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488755.267,aop6m_test_02,vital_signs_AOP_6m.cfg,372,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488755.372,aop6m_test_02,vital_signs_AOP_6m.cfg,373,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999908
1783488755.456,aop6m_test_02,vital_signs_AOP_6m.cfg,374,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488755.541,aop6m_test_02,vital_signs_AOP_6m.cfg,375,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488755.646,aop6m_test_02,vital_signs_AOP_6m.cfg,376,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488755.730,aop6m_test_02,vital_signs_AOP_6m.cfg,377,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488755.814,aop6m_test_02,vital_signs_AOP_6m.cfg,378,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488755.897,aop6m_test_02,vital_signs_AOP_6m.cfg,379,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488756.001,aop6m_test_02,vital_signs_AOP_6m.cfg,380,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488756.084,aop6m_test_02,vital_signs_AOP_6m.cfg,381,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488756.168,aop6m_test_02,vital_signs_AOP_6m.cfg,382,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488756.272,aop6m_test_02,vital_signs_AOP_6m.cfg,383,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488756.398,aop6m_test_02,vital_signs_AOP_6m.cfg,384,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488756.440,aop6m_test_02,vital_signs_AOP_6m.cfg,385,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488756.546,aop6m_test_02,vital_signs_AOP_6m.cfg,386,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488756.630,aop6m_test_02,vital_signs_AOP_6m.cfg,387,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488756.714,aop6m_test_02,vital_signs_AOP_6m.cfg,388,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488756.798,aop6m_test_02,vital_signs_AOP_6m.cfg,389,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488756.902,aop6m_test_02,vital_signs_AOP_6m.cfg,390,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488756.985,aop6m_test_02,vital_signs_AOP_6m.cfg,391,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488757.068,aop6m_test_02,vital_signs_AOP_6m.cfg,392,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488757.172,aop6m_test_02,vital_signs_AOP_6m.cfg,393,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488757.256,aop6m_test_02,vital_signs_AOP_6m.cfg,394,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488757.340,aop6m_test_02,vital_signs_AOP_6m.cfg,395,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488757.445,aop6m_test_02,vital_signs_AOP_6m.cfg,396,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488757.529,aop6m_test_02,vital_signs_AOP_6m.cfg,397,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488757.613,aop6m_test_02,vital_signs_AOP_6m.cfg,398,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488757.697,aop6m_test_02,vital_signs_AOP_6m.cfg,399,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488757.842,aop6m_test_02,vital_signs_AOP_6m.cfg,400,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488757.885,aop6m_test_02,vital_signs_AOP_6m.cfg,401,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488757.969,aop6m_test_02,vital_signs_AOP_6m.cfg,402,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488758.075,aop6m_test_02,vital_signs_AOP_6m.cfg,403,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488758.159,aop6m_test_02,vital_signs_AOP_6m.cfg,404,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488758.243,aop6m_test_02,vital_signs_AOP_6m.cfg,405,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488758.326,aop6m_test_02,vital_signs_AOP_6m.cfg,406,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488758.432,aop6m_test_02,vital_signs_AOP_6m.cfg,407,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488758.515,aop6m_test_02,vital_signs_AOP_6m.cfg,408,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488758.598,aop6m_test_02,vital_signs_AOP_6m.cfg,409,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488758.703,aop6m_test_02,vital_signs_AOP_6m.cfg,410,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488758.787,aop6m_test_02,vital_signs_AOP_6m.cfg,411,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488758.871,aop6m_test_02,vital_signs_AOP_6m.cfg,412,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488758.975,aop6m_test_02,vital_signs_AOP_6m.cfg,413,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488759.058,aop6m_test_02,vital_signs_AOP_6m.cfg,414,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488759.143,aop6m_test_02,vital_signs_AOP_6m.cfg,415,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488759.268,aop6m_test_02,vital_signs_AOP_6m.cfg,416,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488759.332,aop6m_test_02,vital_signs_AOP_6m.cfg,417,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488759.416,aop6m_test_02,vital_signs_AOP_6m.cfg,418,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488759.500,aop6m_test_02,vital_signs_AOP_6m.cfg,419,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488759.604,aop6m_test_02,vital_signs_AOP_6m.cfg,420,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488759.688,aop6m_test_02,vital_signs_AOP_6m.cfg,421,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488759.772,aop6m_test_02,vital_signs_AOP_6m.cfg,422,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488759.856,aop6m_test_02,vital_signs_AOP_6m.cfg,423,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488759.961,aop6m_test_02,vital_signs_AOP_6m.cfg,424,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488760.045,aop6m_test_02,vital_signs_AOP_6m.cfg,425,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488760.129,aop6m_test_02,vital_signs_AOP_6m.cfg,426,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999909
1783488760.234,aop6m_test_02,vital_signs_AOP_6m.cfg,427,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999910
1783488760.318,aop6m_test_02,vital_signs_AOP_6m.cfg,428,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999910
1783488760.402,aop6m_test_02,vital_signs_AOP_6m.cfg,429,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999910
